mode,a,b,op,true_result,pred_result,correct,sign_correct,thousands_correct,hundreds_correct,tens_correct,units_correct,has_carry_or_borrow,n_carries_or_borrows,operand_length
reverse,50,717,-,-667,-667,True,True,True,True,True,True,True,1,3
reverse,27,102,-,-75,25,False,False,True,True,False,True,False,0,3
reverse,941,456,-,485,485,True,True,True,True,True,True,True,2,3
reverse,789,713,+,1502,1502,True,True,True,True,True,True,True,3,3
reverse,140,366,+,506,506,True,True,True,True,True,True,True,1,3
reverse,529,116,+,645,645,True,True,True,True,True,True,True,1,3
reverse,283,858,-,-575,-575,True,True,True,True,True,True,True,1,3
reverse,204,864,+,1068,1068,True,True,True,True,True,True,True,1,3
reverse,891,970,+,1861,1861,True,True,True,True,True,True,True,2,3
reverse,341,813,-,-472,-472,True,True,True,True,True,True,True,1,3
reverse,179,606,+,785,785,True,True,True,True,True,True,True,1,3
reverse,33,326,+,359,459,False,True,True,False,True,True,False,0,3
reverse,528,774,+,1302,1302,True,True,True,True,True,True,True,3,3
reverse,809,902,-,-93,-93,True,True,True,True,True,True,False,0,3
reverse,618,147,+,765,765,True,True,True,True,True,True,True,1,3
reverse,344,920,+,1264,1264,True,True,True,True,True,True,True,1,3
reverse,798,371,-,427,427,True,True,True,True,True,True,False,0,3
reverse,599,890,-,-291,-291,True,True,True,True,True,True,False,0,3
reverse,557,699,-,-142,-142,True,True,True,True,True,True,True,2,3
reverse,265,837,-,-572,-572,True,True,True,True,True,True,True,1,3
reverse,64,272,-,-208,-108,False,True,True,False,True,True,True,1,3
reverse,665,64,-,601,501,False,True,True,False,True,True,False,0,3
reverse,916,469,+,1385,1385,True,True,True,True,True,True,True,2,3
reverse,961,89,+,1050,1150,False,True,True,False,True,True,True,3,3
reverse,653,429,-,224,224,True,True,True,True,True,True,True,1,3
reverse,382,567,-,-185,-185,True,True,True,True,True,True,True,1,3
reverse,234,682,-,-448,-448,True,True,True,True,True,True,True,1,3
reverse,226,848,-,-622,-622,True,True,True,True,True,True,True,2,3
reverse,576,647,+,1223,1223,True,True,True,True,True,True,True,3,3
reverse,888,282,-,606,606,True,True,True,True,True,True,False,0,3
reverse,775,996,+,1771,1771,True,True,True,True,True,True,True,3,3
reverse,937,784,-,153,153,True,True,True,True,True,True,True,1,3
reverse,706,518,-,188,188,True,True,True,True,True,True,True,2,3
reverse,908,579,-,329,329,True,True,True,True,True,True,True,2,3
reverse,844,81,+,925,1025,False,True,False,False,True,True,True,1,3
reverse,72,359,-,-287,-187,False,True,True,False,True,True,True,1,3
reverse,716,762,-,-46,-46,True,True,True,True,True,True,True,1,3
reverse,957,973,-,-16,-16,True,True,True,True,True,True,True,1,3
reverse,760,374,-,386,386,True,True,True,True,True,True,True,2,3
reverse,750,728,-,22,22,True,True,True,True,True,True,False,0,3
reverse,563,932,+,1495,1495,True,True,True,True,True,True,True,1,3
reverse,991,436,-,555,555,True,True,True,True,True,True,True,1,3
reverse,739,245,+,984,984,True,True,True,True,True,True,True,1,3
reverse,780,123,-,657,657,True,True,True,True,True,True,True,1,3
reverse,174,894,-,-720,-720,True,True,True,True,True,True,True,1,3
reverse,635,249,+,884,884,True,True,True,True,True,True,True,1,3
reverse,551,810,-,-259,-259,True,True,True,True,True,True,False,0,3
reverse,929,703,-,226,226,True,True,True,True,True,True,False,0,3
reverse,943,107,-,836,836,True,True,True,True,True,True,True,1,3
reverse,28,429,-,-401,-301,False,True,True,False,True,True,True,2,3
reverse,639,524,+,1163,1163,True,True,True,True,True,True,True,2,3
reverse,216,403,+,619,619,True,True,True,True,True,True,False,0,3
reverse,901,565,+,1466,1466,True,True,True,True,True,True,True,1,3
reverse,91,971,+,1062,1162,False,True,True,False,True,True,True,2,3
reverse,422,397,+,819,819,True,True,True,True,True,True,True,1,3
reverse,859,384,+,1243,1243,True,True,True,True,True,True,True,3,3
reverse,690,644,-,46,46,True,True,True,True,True,True,False,0,3
reverse,119,428,+,547,547,True,True,True,True,True,True,True,1,3
reverse,771,708,-,63,63,True,True,True,True,True,True,False,0,3
reverse,204,150,+,354,354,True,True,True,True,True,True,False,0,3
reverse,49,835,+,884,884,True,True,True,True,True,True,True,1,3
reverse,236,774,-,-538,-538,True,True,True,True,True,True,True,1,3
reverse,582,948,+,1530,1530,True,True,True,True,True,True,True,3,3
reverse,163,139,-,24,24,True,True,True,True,True,True,False,0,3
reverse,456,380,+,836,836,True,True,True,True,True,True,True,1,3
reverse,651,987,+,1638,1638,True,True,True,True,True,True,True,2,3
reverse,948,7,-,941,841,False,True,True,False,True,True,False,0,3
reverse,843,842,+,1685,1685,True,True,True,True,True,True,True,1,3
reverse,903,98,+,1001,1101,False,True,True,False,True,True,True,3,3
reverse,193,421,-,-228,-228,True,True,True,True,True,True,False,0,3
reverse,317,734,-,-417,-417,True,True,True,True,True,True,True,1,3
reverse,605,529,+,1134,1134,True,True,True,True,True,True,True,2,3
reverse,221,362,+,583,583,True,True,True,True,True,True,False,0,3
reverse,226,299,-,-73,-73,True,True,True,True,True,True,True,1,3
reverse,862,981,+,1843,1843,True,True,True,True,True,True,True,2,3
reverse,527,756,+,1283,1283,True,True,True,True,True,True,True,2,3
reverse,110,931,+,1041,1041,True,True,True,True,True,True,True,1,3
reverse,971,418,+,1389,1389,True,True,True,True,True,True,True,1,3
reverse,111,642,-,-531,-531,True,True,True,True,True,True,True,2,3
reverse,382,497,-,-115,-115,True,True,True,True,True,True,True,2,3
reverse,255,165,+,420,420,True,True,True,True,True,True,True,2,3
reverse,637,501,+,1138,1138,True,True,True,True,True,True,True,1,3
reverse,294,381,+,675,675,True,True,True,True,True,True,True,1,3
reverse,702,268,+,970,970,True,True,True,True,True,True,True,1,3
reverse,872,359,+,1231,1231,True,True,True,True,True,True,True,3,3
reverse,460,193,+,653,653,True,True,True,True,True,True,True,1,3
reverse,812,369,+,1181,1181,True,True,True,True,True,True,True,2,3
reverse,784,483,-,301,301,True,True,True,True,True,True,False,0,3
reverse,891,33,+,924,1024,False,True,False,False,True,True,True,1,3
reverse,89,934,-,-845,-845,True,True,True,True,True,True,False,0,3
reverse,520,161,+,681,681,True,True,True,True,True,True,False,0,3
reverse,908,847,+,1755,1755,True,True,True,True,True,True,True,2,3
reverse,930,393,-,537,537,True,True,True,True,True,True,True,2,3
reverse,961,781,+,1742,1742,True,True,True,True,True,True,True,2,3
reverse,163,221,-,-58,-58,True,True,True,True,True,True,False,0,3
reverse,484,95,+,579,579,True,True,True,True,True,True,True,1,3
reverse,613,434,-,179,179,True,True,True,True,True,True,True,2,3
reverse,803,86,+,889,989,False,True,True,False,True,True,False,0,3
reverse,765,153,+,918,918,True,True,True,True,True,True,True,1,3
reverse,18,674,+,692,692,True,True,True,True,True,True,True,1,3
reverse,864,831,+,1695,1695,True,True,True,True,True,True,True,1,3
reverse,896,320,-,576,576,True,True,True,True,True,True,False,0,3
reverse,191,30,+,221,221,True,True,True,True,True,True,True,1,3
reverse,385,362,-,23,23,True,True,True,True,True,True,False,0,3
reverse,255,918,-,-663,-663,True,True,True,True,True,True,True,1,3
reverse,7,867,+,874,874,True,True,True,True,True,True,True,1,3
reverse,305,214,+,519,519,True,True,True,True,True,True,False,0,3
reverse,451,505,-,-54,-54,True,True,True,True,True,True,False,0,3
reverse,767,175,-,592,592,True,True,True,True,True,True,True,1,3
reverse,19,994,+,1013,1113,False,True,True,False,True,True,True,3,3
reverse,975,808,-,167,167,True,True,True,True,True,True,True,1,3
reverse,470,506,-,-36,-36,True,True,True,True,True,True,False,0,3
reverse,296,112,+,408,408,True,True,True,True,True,True,True,1,3
reverse,185,247,-,-62,-62,True,True,True,True,True,True,False,0,3
reverse,825,171,-,654,654,True,True,True,True,True,True,True,1,3
reverse,752,463,-,289,289,True,True,True,True,True,True,True,2,3
reverse,287,803,+,1090,1090,True,True,True,True,True,True,True,2,3
reverse,944,848,+,1792,1792,True,True,True,True,True,True,True,2,3
reverse,392,106,+,498,498,True,True,True,True,True,True,False,0,3
reverse,577,653,-,-76,-76,True,True,True,True,True,True,False,0,3
reverse,292,422,-,-130,-130,True,True,True,True,True,True,False,0,3
reverse,766,885,+,1651,1651,True,True,True,True,True,True,True,3,3
reverse,134,867,+,1001,1001,True,True,True,True,True,True,True,3,3
reverse,908,743,+,1651,1651,True,True,True,True,True,True,True,2,3
reverse,689,547,+,1236,1236,True,True,True,True,True,True,True,3,3
reverse,384,248,-,136,136,True,True,True,True,True,True,True,1,3
reverse,722,765,-,-43,-43,True,True,True,True,True,True,True,1,3
reverse,392,200,-,192,192,True,True,True,True,True,True,False,0,3
reverse,297,208,-,89,89,True,True,True,True,True,True,False,0,3
reverse,34,966,+,1000,1100,False,True,True,False,True,True,True,3,3
reverse,275,574,+,849,849,True,True,True,True,True,True,True,1,3
reverse,704,748,-,-44,-44,True,True,True,True,True,True,True,1,3
reverse,542,938,-,-396,-396,True,True,True,True,True,True,True,1,3
reverse,446,337,-,109,109,True,True,True,True,True,True,True,1,3
reverse,436,274,-,162,162,True,True,True,True,True,True,True,1,3
reverse,274,731,-,-457,-457,True,True,True,True,True,True,False,0,3
reverse,112,247,+,359,359,True,True,True,True,True,True,False,0,3
reverse,117,270,-,-153,-153,True,True,True,True,True,True,True,1,3
reverse,566,17,+,583,583,True,True,True,True,True,True,True,1,3
reverse,618,219,+,837,837,True,True,True,True,True,True,True,1,3
reverse,554,707,+,1261,1261,True,True,True,True,True,True,True,2,3
reverse,153,793,-,-640,-640,True,True,True,True,True,True,True,1,3
reverse,25,160,+,185,185,True,True,True,True,True,True,False,0,3
reverse,564,713,-,-149,-149,True,True,True,True,True,True,False,0,3
reverse,52,967,+,1019,1119,False,True,True,False,True,True,True,2,3
reverse,596,599,+,1195,1195,True,True,True,True,True,True,True,3,3
reverse,712,961,-,-249,-249,True,True,True,True,True,True,True,1,3
reverse,501,770,+,1271,1271,True,True,True,True,True,True,True,1,3
reverse,361,586,+,947,947,True,True,True,True,True,True,True,1,3
reverse,481,671,-,-190,-190,True,True,True,True,True,True,False,0,3
reverse,997,179,-,818,818,True,True,True,True,True,True,True,1,3
reverse,155,41,-,114,14,False,True,True,False,True,True,False,0,3
reverse,206,832,+,1038,1038,True,True,True,True,True,True,True,1,3
reverse,898,150,-,748,748,True,True,True,True,True,True,False,0,3
reverse,480,156,-,324,324,True,True,True,True,True,True,True,1,3
reverse,336,543,+,879,879,True,True,True,True,True,True,False,0,3
reverse,701,461,-,240,240,True,True,True,True,True,True,True,1,3
reverse,852,227,+,1079,1079,True,True,True,True,True,True,True,1,3
reverse,620,667,+,1287,1287,True,True,True,True,True,True,True,1,3
reverse,260,374,+,634,634,True,True,True,True,True,True,True,1,3
reverse,273,588,+,861,861,True,True,True,True,True,True,True,2,3
reverse,313,34,-,279,179,False,True,True,False,True,True,True,2,3
reverse,629,413,+,1042,1042,True,True,True,True,True,True,True,2,3
reverse,291,19,-,272,172,False,True,True,False,True,True,True,1,3
reverse,976,155,+,1131,1131,True,True,True,True,True,True,True,3,3
reverse,391,194,-,197,197,True,True,True,True,True,True,True,2,3
reverse,723,251,-,472,472,True,True,True,True,True,True,True,1,3
reverse,506,839,+,1345,1345,True,True,True,True,True,True,True,2,3
reverse,80,898,-,-818,-818,True,True,True,True,True,True,True,2,3
reverse,711,641,-,70,70,True,True,True,True,True,True,True,1,3
reverse,21,728,+,749,749,True,True,True,True,True,True,False,0,3
reverse,718,538,+,1256,1256,True,True,True,True,True,True,True,2,3
reverse,429,983,-,-554,-554,True,True,True,True,True,True,True,1,3
reverse,155,328,+,483,483,True,True,True,True,True,True,True,1,3
reverse,507,699,+,1206,1206,True,True,True,True,True,True,True,3,3
reverse,836,502,-,334,334,True,True,True,True,True,True,False,0,3
reverse,481,777,-,-296,-296,True,True,True,True,True,True,True,1,3
reverse,29,375,+,404,404,True,True,True,True,True,True,True,2,3
reverse,434,609,-,-175,-175,True,True,True,True,True,True,True,1,3
reverse,469,114,-,355,355,True,True,True,True,True,True,False,0,3
reverse,901,599,-,302,302,True,True,True,True,True,True,True,2,3
reverse,52,261,-,-209,-109,False,True,True,False,True,True,True,1,3
reverse,884,544,+,1428,1428,True,True,True,True,True,True,True,2,3
reverse,953,708,-,245,245,True,True,True,True,True,True,True,1,3
reverse,459,451,-,8,8,True,True,True,True,True,True,False,0,3
reverse,136,335,-,-199,-199,True,True,True,True,True,True,False,0,3
reverse,728,51,-,677,577,False,True,True,False,True,True,True,1,3
reverse,441,867,+,1308,1308,True,True,True,True,True,True,True,2,3
reverse,375,637,-,-262,-262,True,True,True,True,True,True,True,1,3
reverse,32,421,-,-389,-289,False,True,True,False,True,True,False,0,3
reverse,26,322,+,348,348,True,True,True,True,True,True,False,0,3
reverse,431,977,-,-546,-546,True,True,True,True,True,True,True,2,3
reverse,522,167,-,355,355,True,True,True,True,True,True,True,2,3
reverse,781,979,+,1760,1760,True,True,True,True,True,True,True,3,3
reverse,367,681,-,-314,-314,True,True,True,True,True,True,True,1,3
reverse,19,491,-,-472,-372,False,True,True,False,True,True,True,1,3
reverse,904,601,-,303,303,True,True,True,True,True,True,False,0,3
reverse,601,379,+,980,980,True,True,True,True,True,True,True,1,3
reverse,894,948,-,-54,-54,True,True,True,True,True,True,False,0,3
reverse,946,77,-,869,769,False,True,True,False,True,True,True,2,3
reverse,931,135,+,1066,1066,True,True,True,True,True,True,True,1,3
reverse,421,65,+,486,486,True,True,True,True,True,True,False,0,3
reverse,426,83,-,343,243,False,True,True,False,True,True,True,1,3
reverse,108,42,+,150,150,True,True,True,True,True,True,True,1,3
reverse,69,768,-,-699,-699,True,True,True,True,True,True,False,0,3
reverse,573,674,-,-101,-101,True,True,True,True,True,True,True,2,3
reverse,740,103,-,637,637,True,True,True,True,True,True,True,1,3
reverse,446,706,+,1152,1152,True,True,True,True,True,True,True,2,3
reverse,827,954,-,-127,-127,True,True,True,True,True,True,True,1,3
reverse,114,845,+,959,959,True,True,True,True,True,True,False,0,3
reverse,316,291,-,25,25,True,True,True,True,True,True,True,1,3
reverse,761,393,+,1154,1154,True,True,True,True,True,True,True,2,3
reverse,107,432,+,539,539,True,True,True,True,True,True,False,0,3
reverse,602,850,+,1452,1452,True,True,True,True,True,True,True,1,3
reverse,907,870,-,37,37,True,True,True,True,True,True,True,1,3
reverse,774,79,+,853,953,False,True,True,False,True,True,True,2,3
reverse,585,893,-,-308,-308,True,True,True,True,True,True,True,1,3
reverse,623,203,-,420,420,True,True,True,True,True,True,False,0,3
reverse,377,539,-,-162,-162,True,True,True,True,True,True,True,1,3
reverse,602,962,+,1564,1564,True,True,True,True,True,True,True,1,3
reverse,57,693,+,750,850,False,True,True,False,True,True,True,2,3
reverse,265,889,-,-624,-624,True,True,True,True,True,True,True,2,3
reverse,244,238,+,482,482,True,True,True,True,True,True,True,1,3
reverse,30,664,-,-634,-534,False,True,True,False,True,True,True,2,3
reverse,663,258,+,921,921,True,True,True,True,True,True,True,2,3
reverse,703,105,+,808,808,True,True,True,True,True,True,False,0,3
reverse,605,741,+,1346,1346,True,True,True,True,True,True,True,1,3
reverse,16,227,-,-211,-111,False,True,True,False,True,True,True,2,3
reverse,834,781,+,1615,1615,True,True,True,True,True,True,True,2,3
reverse,957,923,-,34,34,True,True,True,True,True,True,False,0,3
reverse,336,101,+,437,437,True,True,True,True,True,True,False,0,3
reverse,441,415,-,26,26,True,True,True,True,True,True,False,0,3
reverse,198,450,+,648,648,True,True,True,True,True,True,True,1,3
reverse,860,21,-,839,839,True,True,True,True,True,True,True,1,3
reverse,322,325,+,647,647,True,True,True,True,True,True,False,0,3
reverse,32,765,-,-733,-733,True,True,True,True,True,True,True,2,3
reverse,80,893,+,973,1073,False,True,False,False,True,True,True,1,3
reverse,503,841,+,1344,1344,True,True,True,True,True,True,True,1,3
reverse,30,702,-,-672,-672,True,True,True,True,True,True,True,1,3
reverse,290,731,+,1021,1021,True,True,True,True,True,True,True,2,3
reverse,226,980,-,-754,-754,True,True,True,True,True,True,True,1,3
reverse,112,481,+,593,593,True,True,True,True,True,True,False,0,3
reverse,383,661,+,1044,1044,True,True,True,True,True,True,True,2,3
reverse,475,453,+,928,928,True,True,True,True,True,True,True,1,3
reverse,641,722,+,1363,1363,True,True,True,True,True,True,True,1,3
reverse,363,595,-,-232,-232,True,True,True,True,True,True,True,2,3
reverse,310,85,+,395,395,True,True,True,True,True,True,False,0,3
reverse,86,998,-,-912,-912,True,True,True,True,True,True,True,2,3
reverse,615,396,-,219,219,True,True,True,True,True,True,True,2,3
reverse,404,803,-,-399,-399,True,True,True,True,True,True,False,0,3
reverse,89,635,-,-546,-446,False,True,True,False,True,True,False,0,3
reverse,32,369,-,-337,-237,False,True,True,False,True,True,True,2,3
reverse,164,856,+,1020,1020,True,True,True,True,True,True,True,3,3
reverse,7,402,-,-395,-295,False,True,True,False,True,True,False,0,3
reverse,508,394,-,114,114,True,True,True,True,True,True,True,1,3
reverse,265,713,-,-448,-448,True,True,True,True,True,True,False,0,3
reverse,207,293,+,500,500,True,True,True,True,True,True,True,2,3
reverse,703,916,+,1619,1619,True,True,True,True,True,True,True,1,3
reverse,317,715,+,1032,1032,True,True,True,True,True,True,True,2,3
reverse,39,561,+,600,600,True,True,True,True,True,True,True,2,3
